id,detector_id,starttime,volume,speed,occupancy,countreadings,vmt,vht,delay,traveltime,resolution
14316777288,100376,2022-06-05 23:00:00-07,210,66.08,0.81,180,63,0.95,-0.03,0.27,01:00:00
14316778514,100376,2022-06-06 00:00:00-07,57,65.93,0.16,175,17.1,0.26,-0.03,0.27,01:00:00
14316779740,100376,2022-06-06 01:00:00-07,40,66.98,0.06,180,12,0.18,-0.03,0.27,01:00:00
14316780966,100376,2022-06-06 02:00:00-07,30,61.37,0.05,179,9,0.15,-0.01,0.29,01:00:00
14316782192,100376,2022-06-06 03:00:00-07,32,70.34,0.06,169,9.6,0.14,-0.04,0.26,01:00:00
14316783418,100376,2022-06-06 04:00:00-07,115,69.4,0.31,180,34.5,0.5,-0.04,0.26,01:00:00
14316784644,100376,2022-06-06 05:00:00-07,435,69.42,2.11,174,130.5,1.88,-0.04,0.26,01:00:00
14316785870,100376,2022-06-06 06:00:00-07,984,68.25,5.45,180,295.2,4.33,-0.04,0.26,01:00:00
14316787096,100376,2022-06-06 07:00:00-07,1306,64.8,47.08,179,391.8,6.05,-0.02,0.28,01:00:00
14316788322,100376,2022-06-06 08:00:00-07,1335,64.12,8.51,180,400.5,6.25,-0.02,0.28,01:00:00
14316789548,100376,2022-06-06 09:00:00-07,1037,66.81,6.51,174,311.1,4.66,-0.03,0.27,01:00:00
14316790774,100376,2022-06-06 10:00:00-07,1086,65.94,6.54,180,325.8,4.94,-0.03,0.27,01:00:00
14316792000,100376,2022-06-06 11:00:00-07,1236,65.11,7.76,179,370.8,5.69,-0.02,0.28,01:00:00
14316793226,100376,2022-06-06 12:00:00-07,1307,65.35,8.29,180,392.1,6,-0.02,0.28,01:00:00
14316794452,100376,2022-06-06 13:00:00-07,1258,64.88,8.11,180,377.4,5.82,-0.02,0.28,01:00:00
14316795678,100376,2022-06-06 14:00:00-07,1565,47.69,18.13,180,469.5,9.84,0.08,0.38,01:00:00
14316796904,100376,2022-06-06 15:00:00-07,1744,53.46,244.19,174,523.2,9.79,0.04,0.34,01:00:00
14316798130,100376,2022-06-06 16:00:00-07,1887,35.17,26.19,180,566.1,16.1,0.21,0.51,01:00:00
14316799356,100376,2022-06-06 17:00:00-07,1702,47.06,57.02,179,510.6,10.85,0.08,0.38,01:00:00
14316800582,100376,2022-06-06 18:00:00-07,869,68.52,4.7,180,260.7,3.8,-0.04,0.26,01:00:00
14316801808,100376,2022-06-06 19:00:00-07,572,69.36,2.76,179,171.6,2.47,-0.04,0.26,01:00:00
14316803034,100376,2022-06-06 20:00:00-07,416,69.12,1.84,180,124.8,1.81,-0.04,0.26,01:00:00
14316804260,100376,2022-06-06 21:00:00-07,362,66.95,1.59,174,108.6,1.62,-0.03,0.27,01:00:00
14316805486,100376,2022-06-06 22:00:00-07,205,67.29,0.73,180,61.5,0.91,-0.03,0.27,01:00:00
14316806712,100376,2022-06-06 23:00:00-07,224,68.09,0.77,180,67.2,0.99,-0.04,0.26,01:00:00
14316807938,100376,2022-06-07 00:00:00-07,70,67.02,0.16,180,21,0.31,-0.03,0.27,01:00:00
14316809160,100376,2022-06-07 01:00:00-07,36,67.47,0.07,169,10.8,0.16,-0.03,0.27,01:00:00
14316810386,100376,2022-06-07 02:00:00-07,35,68,0.08,180,10.5,0.15,-0.04,0.26,01:00:00
14316811612,100376,2022-06-07 03:00:00-07,43,69.24,0.05,180,12.9,0.19,-0.04,0.26,01:00:00
14316812838,100376,2022-06-07 04:00:00-07,133,70.54,0.39,180,39.9,0.57,-0.04,0.26,01:00:00
14316814064,100376,2022-06-07 05:00:00-07,369,72.68,1.44,180,110.7,1.52,-0.05,0.25,01:00:00
14316815290,100376,2022-06-07 06:00:00-07,849,70.16,4.51,180,254.7,3.63,-0.04,0.26,01:00:00
14316816516,100376,2022-06-07 07:00:00-07,1174,67.91,6.65,180,352.2,5.19,-0.03,0.27,01:00:00
14316817742,100376,2022-06-07 08:00:00-07,1342,65.85,8.11,180,402.6,6.11,-0.03,0.27,01:00:00
14316818968,100376,2022-06-07 09:00:00-07,1133,65.41,7.01,180,339.9,5.2,-0.02,0.28,01:00:00
14316820194,100376,2022-06-07 10:00:00-07,1157,64.95,46.31,179,347.1,5.34,-0.02,0.28,01:00:00
14316821420,100376,2022-06-07 11:00:00-07,1101,65.42,7.51,160,330.3,5.05,-0.02,0.28,01:00:00
14316822646,100376,2022-06-07 12:00:00-07,1341,64.08,8.6,180,402.3,6.28,-0.02,0.28,01:00:00
14316823872,100376,2022-06-07 13:00:00-07,1310,64.53,47.67,173,393,6.09,-0.02,0.28,01:00:00
14316825098,100376,2022-06-07 14:00:00-07,1567,62.75,205.95,175,470.1,7.49,-0.01,0.29,01:00:00
14316826324,100376,2022-06-07 15:00:00-07,1772,60.68,138.54,171,531.6,8.76,0,0.3,01:00:00
14316827550,100376,2022-06-07 16:00:00-07,1758,35.95,64.3,174,527.4,14.67,0.2,0.5,01:00:00
14316828776,100376,2022-06-07 17:00:00-07,1565,36.7,103.92,178,469.5,12.79,0.19,0.49,01:00:00
14316830002,100376,2022-06-07 18:00:00-07,1095,57.97,9.1,180,328.5,5.67,0.01,0.31,01:00:00
14316831228,100376,2022-06-07 19:00:00-07,709,68.03,3.67,180,212.7,3.13,-0.04,0.26,01:00:00
14316832454,100376,2022-06-07 20:00:00-07,528,66.78,2.51,180,158.4,2.37,-0.03,0.27,01:00:00
14316833680,100376,2022-06-07 21:00:00-07,484,65.76,2.37,180,145.2,2.21,-0.03,0.27,01:00:00
14316834906,100376,2022-06-07 22:00:00-07,369,67.37,1.58,180,110.7,1.64,-0.03,0.27,01:00:00
14316836132,100376,2022-06-07 23:00:00-07,244,66.7,0.85,180,73.2,1.1,-0.03,0.27,01:00:00
14316837358,100376,2022-06-08 00:00:00-07,73,66.59,0.19,180,21.9,0.33,-0.03,0.27,01:00:00
14316838584,100376,2022-06-08 01:00:00-07,53,68.06,0.06,180,15.9,0.23,-0.04,0.26,01:00:00
14316839810,100376,2022-06-08 02:00:00-07,32,67.31,0.08,180,9.6,0.14,-0.03,0.27,01:00:00
14316841036,100376,2022-06-08 03:00:00-07,36,67.25,0.1,180,10.8,0.16,-0.03,0.27,01:00:00
14316842262,100376,2022-06-08 04:00:00-07,105,72.08,0.31,180,31.5,0.44,-0.05,0.25,01:00:00
14316843488,100376,2022-06-08 05:00:00-07,373,71.47,1.57,180,111.9,1.57,-0.05,0.25,01:00:00
14316844714,100376,2022-06-08 06:00:00-07,875,69.93,4.59,180,262.5,3.75,-0.04,0.26,01:00:00
14316845940,100376,2022-06-08 07:00:00-07,1235,66.8,85.52,178,370.5,5.55,-0.03,0.27,01:00:00
14316847166,100376,2022-06-08 08:00:00-07,1354,65.24,8.2,180,406.2,6.23,-0.02,0.28,01:00:00
14316848392,100376,2022-06-08 09:00:00-07,1103,64.88,46.09,179,330.9,5.1,-0.02,0.28,01:00:00
14316849618,100376,2022-06-08 10:00:00-07,1113,64.69,45.94,179,333.9,5.16,-0.02,0.28,01:00:00
14316850844,100376,2022-06-08 11:00:00-07,1204,64.13,7.95,174,361.2,5.63,-0.02,0.28,01:00:00
14316852070,100376,2022-06-08 12:00:00-07,1287,64.42,47.11,179,386.1,5.99,-0.02,0.28,01:00:00
14316853296,100376,2022-06-08 13:00:00-07,1296,64.73,8.33,177,388.8,6.01,-0.02,0.28,01:00:00
14316854522,100376,2022-06-08 14:00:00-07,1683,39.8,62.56,173,504.9,12.69,0.15,0.45,01:00:00
14316855748,100376,2022-06-08 15:00:00-07,1803,28.95,28.89,180,540.9,18.68,0.32,0.62,01:00:00
14316856974,100376,2022-06-08 16:00:00-07,1800,29.84,27.99,180,540,18.1,0.3,0.6,01:00:00
14316858200,100376,2022-06-08 17:00:00-07,1801,38.96,62.48,179,540.3,13.87,0.16,0.46,01:00:00
14316859423,100376,2022-06-08 18:00:00-07,1090,66.81,6.26,180,327,4.89,-0.03,0.27,01:00:00
14316860646,100376,2022-06-08 19:00:00-07,702,68.7,3.57,180,210.6,3.07,-0.04,0.26,01:00:00
14316861869,100376,2022-06-08 20:00:00-07,560,68.81,2.68,180,168,2.44,-0.04,0.26,01:00:00
14316863092,100376,2022-06-08 21:00:00-07,510,67.87,2.44,180,153,2.25,-0.03,0.27,01:00:00
14316864315,100376,2022-06-08 22:00:00-07,326,66.68,1.32,180,97.8,1.47,-0.03,0.27,01:00:00
14316865538,100376,2022-06-08 23:00:00-07,215,68.82,0.77,180,64.5,0.94,-0.04,0.26,01:00:00
14316866761,100376,2022-06-09 00:00:00-07,73,69.3,0.19,174,21.9,0.32,-0.04,0.26,01:00:00
14316867984,100376,2022-06-09 01:00:00-07,74,69.08,0.21,180,22.2,0.32,-0.04,0.26,01:00:00
14316869207,100376,2022-06-09 02:00:00-07,48,63.29,0.09,180,14.4,0.23,-0.02,0.28,01:00:00
14316870430,100376,2022-06-09 03:00:00-07,31,68.52,0.06,180,9.3,0.14,-0.04,0.26,01:00:00
14316871653,100376,2022-06-09 04:00:00-07,122,70.82,0.33,180,36.6,0.52,-0.05,0.25,01:00:00
14316872876,100376,2022-06-09 05:00:00-07,372,70.95,1.6,180,111.6,1.57,-0.05,0.25,01:00:00
14316874099,100376,2022-06-09 06:00:00-07,847,69.59,43.63,179,254.1,3.65,-0.04,0.26,01:00:00
14316875322,100376,2022-06-09 07:00:00-07,1260,65.95,85.64,178,378,5.73,-0.03,0.27,01:00:00
14316876545,100376,2022-06-09 08:00:00-07,1362,64.06,47.93,172,408.6,6.38,-0.02,0.28,01:00:00
14316877768,100376,2022-06-09 09:00:00-07,1270,63.63,8.25,180,381,5.99,-0.02,0.28,01:00:00
14316878991,100376,2022-06-09 10:00:00-07,1212,63.92,46.98,178,363.6,5.69,-0.02,0.28,01:00:00
14316880214,100376,2022-06-09 11:00:00-07,1271,64.07,7.98,180,381.3,5.95,-0.02,0.28,01:00:00
14316881437,100376,2022-06-09 12:00:00-07,1443,63.28,9.5,180,432.9,6.84,-0.02,0.28,01:00:00
14316882660,100376,2022-06-09 13:00:00-07,1507,63.52,9.94,179,452.1,7.12,-0.02,0.28,01:00:00
14316883883,100376,2022-06-09 14:00:00-07,1710,38.39,64.07,179,513,13.36,0.17,0.47,01:00:00
14316885106,100376,2022-06-09 15:00:00-07,1668,31.89,28.4,180,500.4,15.69,0.26,0.56,01:00:00
14316886329,100376,2022-06-09 16:00:00-07,1701,33.39,25.85,180,510.3,15.28,0.24,0.54,01:00:00
14316887552,100376,2022-06-09 17:00:00-07,1632,60.6,10.7,180,489.6,8.08,0,0.3,01:00:00
14316888775,100376,2022-06-09 18:00:00-07,1133,64.63,6.78,180,339.9,5.26,-0.02,0.28,01:00:00
14316889998,100376,2022-06-09 19:00:00-07,822,62.38,4.9,180,246.6,3.95,-0.01,0.29,01:00:00
14316891221,100376,2022-06-09 20:00:00-07,634,64.98,3.4,180,190.2,2.93,-0.02,0.28,01:00:00
14316892444,100376,2022-06-09 21:00:00-07,522,65.31,2.66,180,156.6,2.4,-0.02,0.28,01:00:00
14316893667,100376,2022-06-09 22:00:00-07,361,64.81,1.58,180,108.3,1.67,-0.02,0.28,01:00:00
14316894890,100376,2022-06-09 23:00:00-07,202,64.59,0.74,180,60.6,0.94,-0.02,0.28,01:00:00
14316896113,100376,2022-06-10 00:00:00-07,97,63.99,0.25,180,29.1,0.45,-0.02,0.28,01:00:00
14316897332,100376,2022-06-10 01:00:00-07,62,67.24,0.15,180,18.6,0.28,-0.03,0.27,01:00:00
14316898551,100376,2022-06-10 02:00:00-07,41,64.34,0.13,180,12.3,0.19,-0.02,0.28,01:00:00
14316899770,100376,2022-06-10 03:00:00-07,32,65.19,0.07,180,9.6,0.15,-0.02,0.28,01:00:00
14316900989,100376,2022-06-10 04:00:00-07,93,68.91,0.24,180,27.9,0.4,-0.04,0.26,01:00:00
14316902208,100376,2022-06-10 05:00:00-07,252,67.48,0.96,180,75.6,1.12,-0.03,0.27,01:00:00
14316903427,100376,2022-06-10 06:00:00-07,751,68.17,3.93,180,225.3,3.3,-0.04,0.26,01:00:00
14316904646,100376,2022-06-10 07:00:00-07,1132,67.17,6.65,180,339.6,5.06,-0.03,0.27,01:00:00
14316905865,100376,2022-06-10 08:00:00-07,1206,66.07,7.22,180,361.8,5.48,-0.03,0.27,01:00:00
14316907086,100376,2022-06-10 09:00:00-07,1249,65.69,8.14,180,374.7,5.7,-0.03,0.27,01:00:00
14316908307,100376,2022-06-10 10:00:00-07,1285,64.89,8.11,180,385.5,5.94,-0.02,0.28,01:00:00
14316909528,100376,2022-06-10 11:00:00-07,1434,63.05,9.37,180,430.2,6.82,-0.01,0.29,01:00:00
14316910749,100376,2022-06-10 12:00:00-07,1494,59.77,10.33,179,448.2,7.5,0,0.3,01:00:00
14316911970,100376,2022-06-10 13:00:00-07,1558,34.96,23.31,180,467.4,13.37,0.21,0.51,01:00:00
14316913191,100376,2022-06-10 14:00:00-07,1478,22.59,29.93,180,443.4,19.63,0.5,0.8,01:00:00
14316914412,100376,2022-06-10 15:00:00-07,1512,23.85,29.75,180,453.6,19.02,0.45,0.75,01:00:00
14316915633,100376,2022-06-10 16:00:00-07,1637,33.87,22.83,180,491.1,14.5,0.23,0.53,01:00:00
14316916854,100376,2022-06-10 17:00:00-07,1496,38.53,19.76,180,448.8,11.65,0.17,0.47,01:00:00
14316918075,100376,2022-06-10 18:00:00-07,1004,61.52,6.19,180,301.2,4.9,-0.01,0.29,01:00:00
14316919294,100376,2022-06-10 19:00:00-07,688,62.25,3.99,180,206.4,3.32,-0.01,0.29,01:00:00
14316920513,100376,2022-06-10 20:00:00-07,529,62.05,2.91,180,158.7,2.56,-0.01,0.29,01:00:00
14316921732,100376,2022-06-10 21:00:00-07,693,61.05,4.05,180,207.9,3.41,-0.01,0.29,01:00:00
14316922951,100376,2022-06-10 22:00:00-07,466,61.98,2.51,180,139.8,2.26,-0.01,0.29,01:00:00
14316924170,100376,2022-06-10 23:00:00-07,272,62.81,1.15,180,81.6,1.3,-0.01,0.29,01:00:00
14316925389,100376,2022-06-11 00:00:00-07,177,64.54,0.71,180,53.1,0.82,-0.02,0.28,01:00:00
14316926608,100376,2022-06-11 01:00:00-07,102,63.34,0.27,180,30.6,0.48,-0.02,0.28,01:00:00
14316927827,100376,2022-06-11 02:00:00-07,71,66.27,0.18,180,21.3,0.32,-0.03,0.27,01:00:00
14316929046,100376,2022-06-11 03:00:00-07,30,60.66,0.07,180,9,0.15,0,0.3,01:00:00
14316930265,100376,2022-06-11 04:00:00-07,39,68.1,0.08,180,11.7,0.17,-0.04,0.26,01:00:00
14316931484,100376,2022-06-11 05:00:00-07,61,68.74,0.1,180,18.3,0.27,-0.04,0.26,01:00:00
14316932703,100376,2022-06-11 06:00:00-07,189,70.63,0.62,179,56.7,0.8,-0.05,0.25,01:00:00
14316933922,100376,2022-06-11 07:00:00-07,399,69.69,1.79,177,119.7,1.72,-0.04,0.26,01:00:00
14316935141,100376,2022-06-11 08:00:00-07,594,68.75,2.96,180,178.2,2.59,-0.04,0.26,01:00:00
14316936360,100376,2022-06-11 09:00:00-07,875,66.5,4.8,180,262.5,3.95,-0.03,0.27,01:00:00
14316937579,100376,2022-06-11 10:00:00-07,981,66.92,5.51,180,294.3,4.4,-0.03,0.27,01:00:00
14316938798,100376,2022-06-11 11:00:00-07,1185,65.53,6.91,180,355.5,5.42,-0.03,0.27,01:00:00
14316940019,100376,2022-06-11 12:00:00-07,1324,63.93,47.15,179,397.2,6.21,-0.02,0.28,01:00:00
14316941240,100376,2022-06-11 13:00:00-07,1415,63.43,86.98,178,424.5,6.69,-0.02,0.28,01:00:00
14316942461,100376,2022-06-11 14:00:00-07,1369,64.84,44.68,178,410.7,6.33,-0.02,0.28,01:00:00
14316943682,100376,2022-06-11 15:00:00-07,1451,61.3,9.63,180,435.3,7.1,-0.01,0.29,01:00:00
14316944903,100376,2022-06-11 16:00:00-07,1165,61.36,8.8,171,349.5,5.7,-0.01,0.29,01:00:00
14316946124,100376,2022-06-11 17:00:00-07,957,66.88,5.3,180,287.1,4.29,-0.03,0.27,01:00:00
14316947343,100376,2022-06-11 18:00:00-07,819,66.26,4.4,180,245.7,3.71,-0.03,0.27,01:00:00
14316948562,100376,2022-06-11 19:00:00-07,671,62.1,3.85,180,201.3,3.24,-0.01,0.29,01:00:00
14316949783,100376,2022-06-11 20:00:00-07,553,66.23,2.86,180,165.9,2.5,-0.03,0.27,01:00:00
14316951004,100376,2022-06-11 21:00:00-07,714,64.59,4.01,180,214.2,3.32,-0.02,0.28,01:00:00
14316952225,100376,2022-06-11 22:00:00-07,408,66.03,1.92,179,122.4,1.85,-0.03,0.27,01:00:00
14316953446,100376,2022-06-11 23:00:00-07,331,67.31,1.36,180,99.3,1.48,-0.03,0.27,01:00:00
14316954667,100376,2022-06-12 00:00:00-07,164,65.41,0.62,180,49.2,0.75,-0.02,0.28,01:00:00
14316955888,100376,2022-06-12 01:00:00-07,113,66,0.34,180,33.9,0.51,-0.03,0.27,01:00:00
14316957109,100376,2022-06-12 02:00:00-07,90,66.99,0.19,179,27,0.4,-0.03,0.27,01:00:00
14316958328,100376,2022-06-12 03:00:00-07,44,62.86,0.08,180,13.2,0.21,-0.01,0.29,01:00:00
14316959547,100376,2022-06-12 04:00:00-07,44,67.61,0.08,180,13.2,0.2,-0.03,0.27,01:00:00
14316960766,100376,2022-06-12 05:00:00-07,51,69.98,0.16,180,15.3,0.22,-0.04,0.26,01:00:00
14316961985,100376,2022-06-12 06:00:00-07,91,69.09,0.18,180,27.3,0.4,-0.04,0.26,01:00:00
14316963204,100376,2022-06-12 07:00:00-07,187,70.66,0.49,180,56.1,0.79,-0.05,0.25,01:00:00
14316964423,100376,2022-06-12 08:00:00-07,292,67.76,1.15,180,87.6,1.29,-0.03,0.27,01:00:00
14316965636,100376,2022-06-12 09:00:00-07,511,66.24,2.48,180,153.3,2.31,-0.03,0.27,01:00:00
14316966857,100376,2022-06-12 10:00:00-07,752,65.71,4.05,180,225.6,3.43,-0.03,0.27,01:00:00
14316968078,100376,2022-06-12 11:00:00-07,968,64.49,5.57,180,290.4,4.5,-0.02,0.28,01:00:00
14316969299,100376,2022-06-12 12:00:00-07,1261,63.36,8.31,167,378.3,5.97,-0.02,0.28,01:00:00
14316970520,100376,2022-06-12 13:00:00-07,1305,63.78,8.01,179,391.5,6.14,-0.02,0.28,01:00:00
14316971741,100376,2022-06-12 14:00:00-07,1110,65.67,6.82,168,333,5.07,-0.03,0.27,01:00:00
14316972962,100376,2022-06-12 15:00:00-07,1187,66.39,6.91,180,356.1,5.36,-0.03,0.27,01:00:00
14316974183,100376,2022-06-12 16:00:00-07,1132,66.08,6.51,180,339.6,5.14,-0.03,0.27,01:00:00
14316975404,100376,2022-06-12 17:00:00-07,954,68.45,5.1,180,286.2,4.18,-0.04,0.26,01:00:00
14316976625,100376,2022-06-12 18:00:00-07,751,69.7,3.79,180,225.3,3.23,-0.04,0.26,01:00:00
14316977846,100376,2022-06-12 19:00:00-07,577,69.52,2.67,180,173.1,2.49,-0.04,0.26,01:00:00
14316979067,100376,2022-06-12 20:00:00-07,538,69.04,2.62,176,161.4,2.34,-0.04,0.26,01:00:00
14316980288,100376,2022-06-12 21:00:00-07,371,67.98,1.66,176,111.3,1.64,-0.04,0.26,01:00:00
14316981509,100376,2022-06-12 22:00:00-07,287,67.14,1.15,180,86.1,1.28,-0.03,0.27,01:00:00
14316982730,100376,2022-06-12 23:00:00-07,129,68.15,0.34,180,38.7,0.57,-0.04,0.26,01:00:00
14316983949,100376,2022-06-13 00:00:00-07,98,66.79,0.25,180,29.4,0.44,-0.03,0.27,01:00:00
14316985168,100376,2022-06-13 01:00:00-07,64,68.64,0.11,180,19.2,0.28,-0.04,0.26,01:00:00
14316986389,100376,2022-06-13 02:00:00-07,35,65.89,0.07,180,10.5,0.16,-0.03,0.27,01:00:00
14316987610,100376,2022-06-13 03:00:00-07,29,69.97,0.06,180,8.7,0.12,-0.04,0.26,01:00:00
14316988831,100376,2022-06-13 04:00:00-07,121,71.24,0.31,180,36.3,0.51,-0.05,0.25,01:00:00
14316990052,100376,2022-06-13 05:00:00-07,360,71.49,1.45,180,108,1.51,-0.05,0.25,01:00:00
14316991273,100376,2022-06-13 06:00:00-07,835,69.87,4.43,180,250.5,3.59,-0.04,0.26,01:00:00
14316992494,100376,2022-06-13 07:00:00-07,1144,67.75,6.5,179,343.2,5.07,-0.03,0.27,01:00:00
14316993719,100376,2022-06-13 08:00:00-07,1202,66.15,7.08,180,360.6,5.45,-0.03,0.27,01:00:00
14316994944,100376,2022-06-13 09:00:00-07,1114,65.54,6.92,180,334.2,5.1,-0.03,0.27,01:00:00
14316996169,100376,2022-06-13 10:00:00-07,1185,64.51,7.64,179,355.5,5.51,-0.02,0.28,01:00:00
14316997394,100376,2022-06-13 11:00:00-07,1242,64.42,8.09,178,372.6,5.78,-0.02,0.28,01:00:00
14316998619,100376,2022-06-13 12:00:00-07,1265,64.51,8.09,175,379.5,5.88,-0.02,0.28,01:00:00
14316999842,100376,2022-06-13 13:00:00-07,1136,63.52,7.06,179,340.8,5.37,-0.02,0.28,01:00:00
14317001065,100376,2022-06-13 14:00:00-07,1488,61.48,49.9,169,446.4,7.26,-0.01,0.29,01:00:00
14317002290,100376,2022-06-13 15:00:00-07,1819,43.22,22.92,178,545.7,12.63,0.12,0.42,01:00:00
14317003515,100376,2022-06-13 16:00:00-07,1816,41.81,61.52,178,544.8,13.03,0.13,0.43,01:00:00
14317004740,100376,2022-06-13 17:00:00-07,1448,65.28,87.21,172,434.4,6.65,-0.02,0.28,01:00:00
14317005965,100376,2022-06-13 18:00:00-07,917,68.09,4.97,180,275.1,4.04,-0.04,0.26,01:00:00
14317007190,100376,2022-06-13 19:00:00-07,582,69.65,2.71,180,174.6,2.51,-0.04,0.26,01:00:00
14317008415,100376,2022-06-13 20:00:00-07,439,68.58,1.95,179,131.7,1.92,-0.04,0.26,01:00:00
14317009640,100376,2022-06-13 21:00:00-07,399,66.33,1.83,180,119.7,1.8,-0.03,0.27,01:00:00
14317010865,100376,2022-06-13 22:00:00-07,210,67.03,0.72,176,63,0.94,-0.03,0.27,01:00:00
14317012090,100376,2022-06-13 23:00:00-07,125,64.3,0.34,178,37.5,0.58,-0.02,0.28,01:00:00
14317013315,100376,2022-06-14 00:00:00-07,63,64.43,0.14,180,18.9,0.29,-0.02,0.28,01:00:00
14317014540,100376,2022-06-14 01:00:00-07,35,64.4,0.08,180,10.5,0.16,-0.02,0.28,01:00:00
14317015765,100376,2022-06-14 02:00:00-07,25,64.16,0.06,180,7.5,0.12,-0.02,0.28,01:00:00
14317016990,100376,2022-06-14 03:00:00-07,30,63.83,0.07,180,9,0.14,-0.02,0.28,01:00:00
14317018215,100376,2022-06-14 04:00:00-07,106,71.41,0.26,180,31.8,0.45,-0.05,0.25,01:00:00
14317019440,100376,2022-06-14 05:00:00-07,338,70.89,1.42,180,101.4,1.43,-0.05,0.25,01:00:00
14317020665,100376,2022-06-14 06:00:00-07,852,68.34,4.6,180,255.6,3.74,-0.04,0.26,01:00:00
14317021890,100376,2022-06-14 07:00:00-07,1103,67.45,6.2,179,330.9,4.91,-0.03,0.27,01:00:00
14317023115,100376,2022-06-14 08:00:00-07,1298,66.14,7.88,178,389.4,5.89,-0.03,0.27,01:00:00
14317024340,100376,2022-06-14 09:00:00-07,1237,64.62,8.06,180,371.1,5.74,-0.02,0.28,01:00:00
14317025565,100376,2022-06-14 10:00:00-07,1166,64.38,7.32,180,349.8,5.43,-0.02,0.28,01:00:00
14317026790,100376,2022-06-14 11:00:00-07,1207,65.2,46.59,179,362.1,5.55,-0.02,0.28,01:00:00
14317028015,100376,2022-06-14 12:00:00-07,1296,64.99,8.05,180,388.8,5.98,-0.02,0.28,01:00:00
14317029240,100376,2022-06-14 13:00:00-07,1317,65.09,47.15,179,395.1,6.07,-0.02,0.28,01:00:00
14317030465,100376,2022-06-14 14:00:00-07,1607,63.63,94.7,178,482.1,7.58,-0.02,0.28,01:00:00
14317031690,100376,2022-06-14 15:00:00-07,1777,40.28,137.96,176,533.1,13.23,0.15,0.45,01:00:00
14317032915,100376,2022-06-14 16:00:00-07,1853,37.4,62.89,179,555.9,14.86,0.18,0.48,01:00:00
14317034140,100376,2022-06-14 17:00:00-07,1691,59.63,93.36,176,507.3,8.51,0,0.3,01:00:00
14317035365,100376,2022-06-14 18:00:00-07,1065,67.55,6.06,179,319.5,4.73,-0.03,0.27,01:00:00
14317036590,100376,2022-06-14 19:00:00-07,665,69.59,3.35,180,199.5,2.87,-0.04,0.26,01:00:00
14317037815,100376,2022-06-14 20:00:00-07,465,69.89,2.09,180,139.5,2,-0.04,0.26,01:00:00
14317039040,100376,2022-06-14 21:00:00-07,429,66.85,1.94,180,128.7,1.93,-0.03,0.27,01:00:00
14317040265,100376,2022-06-14 22:00:00-07,256,67.38,0.91,180,76.8,1.14,-0.03,0.27,01:00:00
14317041490,100376,2022-06-14 23:00:00-07,195,66.95,0.65,180,58.5,0.87,-0.03,0.27,01:00:00
14317042715,100376,2022-06-15 00:00:00-07,98,69.87,0.2,179,29.4,0.42,-0.04,0.26,01:00:00
14317043940,100376,2022-06-15 01:00:00-07,48,64,0.5,173,14.4,0.23,-0.02,0.28,01:00:00
14317045165,100376,2022-06-15 02:00:00-07,39,64.77,0.09,180,11.7,0.18,-0.02,0.28,01:00:00
14317046390,100376,2022-06-15 03:00:00-07,35,68.12,0.04,180,10.5,0.15,-0.04,0.26,01:00:00
14317047615,100376,2022-06-15 04:00:00-07,99,70.69,0.24,180,29.7,0.42,-0.05,0.25,01:00:00
14317048840,100376,2022-06-15 05:00:00-07,376,72.29,1.54,180,112.8,1.56,-0.05,0.25,01:00:00
14317050065,100376,2022-06-15 06:00:00-07,802,70.79,4.15,180,240.6,3.4,-0.05,0.25,01:00:00
14317051290,100376,2022-06-15 07:00:00-07,1139,68.12,45.45,179,341.7,5.02,-0.04,0.26,01:00:00
14317052515,100376,2022-06-15 08:00:00-07,1296,65.9,7.83,180,388.8,5.9,-0.03,0.27,01:00:00
14317053740,100376,2022-06-15 09:00:00-07,1243,63.82,8.21,180,372.9,5.84,-0.02,0.28,01:00:00
14317054965,100376,2022-06-15 10:00:00-07,1081,64.87,6.6,180,324.3,5,-0.02,0.28,01:00:00
14317056190,100376,2022-06-15 11:00:00-07,1253,64.69,8.06,180,375.9,5.81,-0.02,0.28,01:00:00
14317057415,100376,2022-06-15 12:00:00-07,1299,64.63,8.12,180,389.7,6.03,-0.02,0.28,01:00:00
14317058640,100376,2022-06-15 13:00:00-07,1322,64.47,8.94,168,396.6,6.15,-0.02,0.28,01:00:00
14317059865,100376,2022-06-15 14:00:00-07,1644,42.39,61.63,170,493.2,11.63,0.12,0.42,01:00:00
14317061090,100376,2022-06-15 15:00:00-07,1757,28.97,27.86,180,527.1,18.19,0.32,0.62,01:00:00
14317062315,100376,2022-06-15 16:00:00-07,1837,34.04,25.99,180,551.1,16.19,0.23,0.53,01:00:00
14317063540,100376,2022-06-15 17:00:00-07,1844,34.19,25.98,180,553.2,16.18,0.23,0.53,01:00:00
14317064765,100376,2022-06-15 18:00:00-07,1098,65.84,6.46,180,329.4,5,-0.03,0.27,01:00:00
14317065990,100376,2022-06-15 19:00:00-07,771,68,4.06,180,231.3,3.4,-0.04,0.26,01:00:00
14317067215,100376,2022-06-15 20:00:00-07,520,68.33,2.5,180,156,2.28,-0.04,0.26,01:00:00
14317068440,100376,2022-06-15 21:00:00-07,604,66.67,3.05,180,181.2,2.72,-0.03,0.27,01:00:00
14317069665,100376,2022-06-15 22:00:00-07,281,68.05,1.11,180,84.3,1.24,-0.04,0.26,01:00:00
